Pgen,Pgenn,Temperature,Selection,Population,Tank,Compa No.,Dish,Measure,Size
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.750112563
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.808743992
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.754667945
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.748206302
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.748206302
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.719006164
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.781442769
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.66407476
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.744379135
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.856761392
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.729652845
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.770770339
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.778513264
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.746677789
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.780345493
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.811916241
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.726907568
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.789080976
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.729652845
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.814024205
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.814024205
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.772251167
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.775572693
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.731607451
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.768172021
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.821359478
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.815776681
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.845688624
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.641319688
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.720593376
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.829663239
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.695995209
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.816826362
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.803429078
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.83138275
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.656287295
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.748206302
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.747060211
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.710615141
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.759195993
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.731607451
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.750112563
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.723362617
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.661057203
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.673046264
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.705775481
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.641319688
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.788718929
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.676010307
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.650165894
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.788356716
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.664504722
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.659326684
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.650165894
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.770770339
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.719006164
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.746677789
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.7781463
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.71622008
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.775572693
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.728085383
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.728085383
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.718608813
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.770770339
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.812619503
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.889152736
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.80164961
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.670921073
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.788356716
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.814024205
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.744379135
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.833784108
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.774098219
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.688153922
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.824136695
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.743611338
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.783997106
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.713022652
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.750493235
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.8030735
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.684408273
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.71622008
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.765191711
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.696815475
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.823096336
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.777411853
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.789080976
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.814024205
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.698044066
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.743611338
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.897147437
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.713022652
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.726907568
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.693116635
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.728477565
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.696815475
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.7781463
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.7781463
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.713022652
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.723362617
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.848722797
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.786179933
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.746677789
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.748206302
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.808743992
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.733167383
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.825175741
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.731607451
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717017208
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.780345493
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.782903411
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.815776681
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.832412752
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.750493235
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.719006164
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.750493235
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.717415441
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.806268059
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.7781463
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.845012884
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.780345493
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.695995209
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.760699353
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.812970906
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.766310686
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.841965342
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.822402033
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.80164961
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.748206302
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.763697194
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.774098219
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.821359478
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.860752538
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.713022652
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.795928576
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.765191711
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.676010307
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.825521799
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.82828506
F2,2,H,S,HTS5,Tank5,3.1,3.1F2,Yolk,0.771511109
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.835350211
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.750977852
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.750977852
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.727376956
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.818053303
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.848260008
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.71026917
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.713483074
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.738691087
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.730124006
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.736752771
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.698494816
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.762691924
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.709866409
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.814549847
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.747159943
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.728947966
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.732079873
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.761190561
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.761190561
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.756290546
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.732079873
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.756290546
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.747159943
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.670075131
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.822933085
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.783408957
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.733640813
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.780849387
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.71947045
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.695211626
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.795004909
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.708253074
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.792121836
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.693564203
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.732079873
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.676869476
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.706231223
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.80216726
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.79608337
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.784503359
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.778648774
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.703390867
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.695211626
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.781947372
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.74907133
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.763066804
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.706231223
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.727376956
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.778648774
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.71947045
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.840129532
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.77126805
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.796442532
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.750977852
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.706636056
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.750977852
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.727376956
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.776073505
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.721058687
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.649705963
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.783408957
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.748689443
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.711074008
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.750596935
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.706636056
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.762691924
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.742937582
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.830198979
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.818053303
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.822933085
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.79608337
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.77126805
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.791760714
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.79608337
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.80216726
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.711074008
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.830198979
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.845558536
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.811736194
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.732079873
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.915392783
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.761190561
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.796442532
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.738691087
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.656711081
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.776073505
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.697265431
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.742937582
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.684014524
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.784503359
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.763066804
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.731689118
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.717878699
F2,2,H,C,HTC5,Tank5,3.2,3.2F2,Yolk,0.778648774
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.689898747
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.728034254
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.75983437
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713577614
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.764269239
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.723377271
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.826584776
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.75983437
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.724544323
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.708030563
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.737259977
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.739167509
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.807279048
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.745238802
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.749384284
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.741829814
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.812495207
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.712392596
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713577614
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713577614
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.745238802
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.76094551
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.736113085
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.77269826
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.759463629
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.680030795
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.736113085
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.712392596
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.688263914
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.722987835
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.780675647
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.711997152
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.778508103
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.750510896
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.675042727
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.73112243
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.785709997
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713972183
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.711997152
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.783196867
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.759463629
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713577614
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.737259977
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.691936857
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.832018424
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.797804026
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.76094551
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.736113085
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.758350317
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.822828329
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.737259977
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.803081729
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.822828329
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.759463629
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.737259977
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.758350317
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.75983437
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.75983437
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.728034254
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.805532823
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.805532823
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.766844401
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.680030795
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.654710536
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.86292436
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.845116593
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.77269826
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.756863354
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.723377271
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.859982007
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.805532823
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.805532823
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.797804026
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.724544323
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.726485243
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.745238802
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.626575473
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.598999856
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.698015482
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.654710536
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.770142672
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.679616521
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.744860796
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.827946531
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.66622375
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.784633927
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.59475325
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.564132637
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.713972183
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.678787215
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.73112243
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.708030563
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.850762944
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.74145007
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.65642894
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.745238802
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.845116593
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.74145007
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.7889294
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.778508103
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.723377271
F2,2,H,G,HTG5,Tank5,3.3,3.3F2,Yolk,0.726485243
